walk,seed,generation,best_fitness,mean_fitness,worst_fitness
long_walk,9,4,1020.00,1625.70,2640.00
long_walk,9,5,980.00,1339.60,4580.00
long_walk,9,6,980.00,1293.40,3880.00
long_walk,9,7,980.00,1266.00,4880.00
long_walk,9,8,980.00,1189.10,6500.00
long_walk,9,9,580.00,1077.20,3240.00
long_walk,9,10,700.00,1290.50,9460.00
long_walk,9,11,700.00,1201.10,9200.00
long_walk,9,12,700.00,997.90,4000.00
long_walk,9,13,700.00,1103.30,5220.00
long_walk,9,14,700.00,970.80,5300.00
long_walk,9,15,700.00,874.00,5220.00
long_walk,9,16,620.00,1244.70,12680.00
long_walk,9,17,620.00,840.50,5220.00
long_walk,9,18,620.00,826.30,5220.00
long_walk,9,19,620.00,913.00,5540.00
long_walk,10,0,1020.00,2453.20,2640.00
long_walk,10,1,1020.00,2227.00,2640.00
long_walk,10,2,1020.00,2062.30,2640.00
long_walk,10,3,1020.00,1765.90,2640.00
long_walk,10,4,1020.00,1400.80,2640.00
long_walk,10,5,1020.00,1331.40,4360.00
long_walk,10,6,940.00,1157.80,4220.00
long_walk,10,7,920.00,1107.80,2850.00
long_walk,10,8,920.00,1092.60,4220.00
long_walk,10,9,500.00,1040.90,2220.00
long_walk,10,10,500.00,1023.60,2220.00
long_walk,10,11,380.00,1032.80,4940.00
long_walk,10,12,380.00,1004.90,6080.00
long_walk,10,13,380.00,876.20,5420.00
long_walk,10,14,380.00,778.10,2480.00
long_walk,10,15,380.00,867.10,8500.00
long_walk,10,16,300.00,767.00,5100.00
long_walk,10,17,300.00,729.90,7000.00
long_walk,10,18,300.00,741.40,5860.00
long_walk,10,19,200.00,556.40,2220.00
short_walk,1,0,240.00,697.60,880.00
short_walk,1,1,40.00,550.60,880.00
short_walk,1,2,40.00,455.00,1920.00
short_walk,1,3,40.00,428.00,1100.00
short_walk,1,4,40.00,395.20,2360.00
short_walk,1,5,40.00,359.10,2680.00
short_walk,1,6,40.00,308.60,2680.00
short_walk,1,7,40.00,195.60,980.00
short_walk,1,8,40.00,176.50,2860.00
short_walk,1,9,40.00,163.20,2000.00
short_walk,1,10,40.00,198.70,8740.00
short_walk,1,11,40.00,123.40,1980.00
short_walk,1,12,40.00,190.20,2880.00
short_walk,1,13,40.00,218.50,2680.00
short_walk,1,14,40.00,145.00,2020.00
short_walk,1,15,20.00,177.50,2000.00
short_walk,1,16,20.00,147.30,1360.00
short_walk,1,17,20.00,147.80,2680.00
short_walk,1,18,0.00,195.80,2180.00
short_walk,2,0,300.00,715.60,1320.00
short_walk,2,1,300.00,553.50,1340.00
short_walk,2,2,300.00,487.30,1340.00
short_walk,2,3,260.00,453.40,1120.00
short_walk,2,4,260.00,422.80,880.00
short_walk,2,5,100.00,399.00,1760.00
short_walk,2,6,260.00,420.30,2300.00
short_walk,2,7,100.00,361.10,2820.00
short_walk,2,8,100.00,326.50,1180.00
short_walk,2,9,60.00,304.50,1120.00
short_walk,2,10,60.00,309.70,1120.00
short_walk,2,11,60.00,285.70,1100.00
short_walk,2,12,60.00,276.70,880.00
short_walk,2,13,60.00,309.70,1960.00
short_walk,2,14,60.00,340.30,3620.00
short_walk,2,15,60.00,244.90,1640.00
short_walk,2,16,60.00,322.60,4180.00
short_walk,2,17,60.00,184.00,1620.00
short_walk,2,18,60.00,232.00,2800.00
short_walk,2,19,60.00,286.30,3580.00
short_walk,3,0,120.00,699.80,880.00
short_walk,3,1,120.00,546.00,880.00
short_walk,3,2,100.00,421.60,880.00
short_walk,3,3,80.00,349.80,1100.00
short_walk,3,4,80.00,224.60,1040.00
short_walk,3,5,80.00,203.20,2980.00
short_walk,3,6,80.00,99.60,480.00
short_walk,3,7,80.00,138.00,1460.00
short_walk,3,8,80.00,215.20,3000.00
short_walk,3,9,80.00,194.40,3000.00
short_walk,3,10,80.00,140.20,920.00
short_walk,3,11,80.00,158.40,3000.00
short_walk,3,12,80.00,157.60,1340.00
short_walk,3,13,80.00,140.20,1320.00
short_walk,3,14,80.00,134.70,1320.00
short_walk,3,15,80.00,125.60,960.00
short_walk,3,16,80.00,189.70,1320.00
short_walk,3,17,80.00,138.00,1320.00
short_walk,3,18,80.00,139.50,3000.00
short_walk,3,19,80.00,184.60,2780.00
short_walk,4,0,440.00,744.60,1000.00
short_walk,4,1,440.00,571.20,880.00
short_walk,4,2,220.00,466.40,880.00
short_walk,4,3,120.00,457.20,1120.00
short_walk,4,4,120.00,452.30,1460.00
short_walk,4,5,40.00,416.00,2760.00
short_walk,4,6,40.00,378.50,2400.00
short_walk,4,7,40.00,297.30,2200.00
short_walk,4,8,40.00,411.40,3560.00
short_walk,4,9,40.00,251.60,2220.00
short_walk,4,10,40.00,172.30,1180.00
short_walk,4,11,40.00,207.10,2700.00
short_walk,4,12,40.00,216.20,2080.00
short_walk,4,13,40.00,187.50,2020.00
short_walk,4,14,40.00,188.30,2640.00
short_walk,4,15,40.00,213.90,2800.00
short_walk,4,16,40.00,210.30,2080.00
short_walk,4,17,40.00,127.70,2020.00
short_walk,4,18,40.00,225.40,4360.00
short_walk,4,19,40.00,149.50,2060.00
short_walk,5,0,120.00,699.20,880.00
short_walk,5,1,120.00,577.70,1320.00
short_walk,5,2,100.00,450.90,1200.00
short_walk,5,3,80.00,461.10,1120.00
short_walk,5,4,80.00,360.90,1000.00
short_walk,5,5,80.00,266.70,1320.00
short_walk,5,6,80.00,238.90,2360.00
short_walk,5,7,80.00,180.10,1320.00
short_walk,5,8,80.00,150.00,1020.00
short_walk,5,9,80.00,181.60,1400.00
short_walk,5,10,80.00,155.60,1360.00
short_walk,5,11,60.00,182.20,2780.00
short_walk,5,12,60.00,146.90,3000.00
short_walk,5,13,60.00,142.20,3200.00
short_walk,5,14,60.00,131.00,1120.00
short_walk,5,15,60.00,200.60,3000.00
