walk,seed,generation,best_fitness,mean_fitness,worst_fitness
short_walk,2,3,260.00,491.60,1860.00
short_walk,2,4,260.00,448.80,1380.00
short_walk,2,5,260.00,416.50,2800.00
short_walk,2,6,260.00,344.60,880.00
short_walk,2,7,80.00,342.50,1730.00
short_walk,2,8,80.00,352.40,2220.00
short_walk,2,9,80.00,356.40,1560.00
short_walk,2,10,80.00,319.80,2060.00
short_walk,2,11,80.00,296.70,2260.00
short_walk,2,12,80.00,277.00,3060.00
short_walk,2,13,80.00,219.60,2720.00
short_walk,2,14,80.00,257.80,2060.00
short_walk,2,15,80.00,225.30,880.00
short_walk,2,16,80.00,244.30,2900.00
short_walk,2,17,80.00,206.40,1380.00
short_walk,2,18,80.00,222.80,1780.00
short_walk,2,19,80.00,227.00,3060.00
short_walk,3,0,300.00,753.60,880.00
short_walk,3,1,300.00,627.60,880.00
short_walk,3,2,80.00,510.20,2700.00
short_walk,3,3,80.00,478.60,4220.00
short_walk,3,4,80.00,314.60,2220.00
short_walk,3,5,80.00,247.80,1180.00
short_walk,3,6,80.00,171.60,1420.00
short_walk,3,7,80.00,148.00,2380.00
short_walk,3,8,80.00,172.10,960.00
short_walk,3,9,80.00,216.80,3060.00
short_walk,3,10,80.00,159.20,960.00
short_walk,3,11,80.00,158.00,960.00
short_walk,3,12,80.00,169.60,3060.00
short_walk,3,13,80.00,174.10,1380.00
short_walk,3,14,80.00,125.80,960.00
short_walk,3,15,80.00,173.80,2840.00
short_walk,3,16,80.00,181.90,2840.00
short_walk,3,17,80.00,192.30,3060.00
short_walk,3,18,80.00,116.30,880.00
short_walk,3,19,80.00,261.40,3060.00
short_walk,4,0,440.00,787.60,1160.00
short_walk,4,1,440.00,654.20,880.00
short_walk,4,2,300.00,514.70,1480.00
short_walk,4,3,260.00,471.20,1180.00
short_walk,4,4,300.00,486.00,1180.00
short_walk,4,5,100.00,437.30,960.00
short_walk,4,6,100.00,439.60,1140.00
short_walk,4,7,100.00,424.40,1700.00
short_walk,4,8,80.00,373.40,1180.00
short_walk,4,9,80.00,367.70,2620.00
short_walk,4,10,80.00,220.00,550.00
short_walk,4,11,80.00,275.30,2080.00
short_walk,4,12,80.00,226.80,2080.00
short_walk,4,13,80.00,274.80,2130.00
short_walk,4,14,20.00,206.00,2060.00
short_walk,4,15,20.00,175.30,2460.00
short_walk,4,16,20.00,171.80,1380.00
short_walk,4,17,20.00,151.50,1340.00
short_walk,4,18,20.00,250.80,4520.00
short_walk,4,19,20.00,142.90,960.00
short_walk,5,0,300.00,746.60,880.00
short_walk,5,1,300.00,652.80,2340.00
short_walk,5,2,140.00,517.70,1500.00
short_walk,5,3,80.00,457.50,1180.00
short_walk,5,4,80.00,373.40,940.00
short_walk,5,5,80.00,351.60,3060.00
short_walk,5,6,80.00,245.10,1360.00
short_walk,5,7,80.00,170.20,1400.00
short_walk,5,8,80.00,186.30,3100.00
short_walk,5,9,80.00,191.30,1760.00
short_walk,5,10,80.00,172.40,1040.00
short_walk,5,11,80.00,188.30,1420.00
short_walk,5,12,80.00,178.00,3740.00
short_walk,5,13,80.00,130.00,1380.00
short_walk,5,14,80.00,199.20,3060.00
short_walk,5,15,80.00,206.00,3540.00
short_walk,5,16,80.00,153.10,3060.00
short_walk,5,17,80.00,205.50,3060.00
short_walk,5,18,80.00,135.90,880.00
short_walk,5,19,80.00,183.70,3680.00
short_walk,6,0,360.00,774.00,2700.00
short_walk,6,1,360.00,606.40,880.00
short_walk,6,2,260.00,516.60,880.00
short_walk,6,3,300.00,519.80,3560.00
short_walk,6,4,100.00,424.50,880.00
short_walk,6,5,80.00,377.70,1120.00
short_walk,6,6,80.00,427.00,2880.00
short_walk,6,7,80.00,404.50,5500.00
short_walk,6,8,80.00,303.90,880.00
short_walk,6,9,40.00,331.60,2060.00
short_walk,6,10,40.00,320.00,3280.00
short_walk,6,11,40.00,293.50,3700.00
short_walk,6,12,40.00,172.70,880.00
short_walk,6,13,40.00,160.40,1520.00
short_walk,6,14,40.00,211.10,2920.00
short_walk,6,15,40.00,213.10,3260.00
short_walk,6,16,40.00,146.50,1180.00
short_walk,6,17,40.00,159.10,1620.00
short_walk,6,18,40.00,187.10,1380.00
short_walk,6,19,40.00,139.60,740.00
short_walk,7,0,440.00,763.30,1160.00
short_walk,7,1,300.00,650.20,880.00
short_walk,7,2,80.00,495.80,880.00
short_walk,7,3,80.00,493.40,1180.00
short_walk,7,4,80.00,447.50,1180.00
short_walk,7,5,80.00,404.10,1460.00
short_walk,7,6,80.00,370.70,3000.00
short_walk,7,7,80.00,320.20,880.00
short_walk,7,8,80.00,355.60,2840.00
short_walk,7,9,80.00,207.60,1180.00
short_walk,7,10,80.00,225.20,3060.00
short_walk,7,11,80.00,181.80,1380.00
short_walk,7,12,80.00,196.80,2840.00
short_walk,7,13,80.00,151.60,960.00
short_walk,7,14,80.00,159.00,2840.00
short_walk,7,15,80.00,220.00,2760.00
short_walk,7,16,80.00,151.10,1380.00
short_walk,7,17,80.00,274.20,5100.00
short_walk,7,18,80.00,128.20,920.00
short_walk,7,19,80.00,173.80,3060.00
short_walk,8,0,440.00,766.00,880.00
short_walk,8,1,440.00,648.00,1180.00
short_walk,8,2,280.00,511.90,880.00
short_walk,8,3,280.00,516.40,2480.00
short_walk,8,4,80.00,450.40,1180.00
short_walk,8,5,80.00,446.20,1520.00
short_walk,8,6,80.00,506.20,6160.00
short_walk,8,7,80.00,365.00,3800.00
short_walk,8,8,80.00,180.60,1380.00
short_walk,8,9,80.00,174.70,2840.00
short_walk,8,10,80.00,193.20,2840.00
short_walk,8,11,80.00,186.50,2840.00
short_walk,8,12,80.00,129.60,1160.00
short_walk,8,13,80.00,151.50,2840.00
short_walk,8,14,80.00,114.00,960.00
short_walk,8,15,80.00,152.00,960.00
short_walk,8,16,80.00,192.40,2840.00
short_walk,8,17,80.00,216.00,3380.00
short_walk,8,18,80.00,179.10,3060.00
short_walk,8,19,80.00,176.00,3060.00
short_walk,9,0,440.00,767.80,1860.00
short_walk,9,1,440.00,662.80,2340.00
short_walk,9,2,440.00,536.20,880.00
short_walk,9,3,440.00,491.60,1500.00
short_walk,9,4,80.00,475.80,880.00
short_walk,9,5,80.00,464.60,1180.00
short_walk,9,6,80.00,451.60,3060.00
short_walk,9,7,80.00,370.80,1180.00
short_walk,9,8,80.00,323.20,5500.00
short_walk,9,9,80.00,224.30,1380.00
short_walk,9,10,80.00,175.40,1380.00
short_walk,9,11,80.00,149.40,960.00
short_walk,9,12,80.00,172.90,2340.00
short_walk,9,13,80.00,144.10,1180.00
short_walk,9,14,80.00,116.20,960.00
short_walk,9,15,80.00,144.80,1180.00
short_walk,9,16,80.00,120.60,920.00
short_walk,9,17,80.00,145.60,3060.00
short_walk,9,18,80.00,158.60,2760.00
short_walk,9,19,80.00,153.80,1800.00
short_walk,10,0,440.00,784.60,2700.00
short_walk,10,1,300.00,670.20,2700.00
short_walk,10,2,300.00,575.30,2700.00
short_walk,10,3,300.00,483.70,960.00
short_walk,10,4,80.00,470.30,2340.00
short_walk,10,5,80.00,414.90,1580.00
short_walk,10,6,80.00,416.00,2540.00
short_walk,10,7,80.00,266.30,2120.00
short_walk,10,8,80.00,274.80,2840.00
short_walk,10,9,80.00,150.20,1180.00
short_walk,10,10,80.00,159.60,2280.00
short_walk,10,11,80.00,170.30,2840.00
short_walk,10,12,80.00,197.00,3060.00
short_walk,10,13,80.00,223.80,3560.00
short_walk,10,14,80.00,140.60,960.00
short_walk,10,15,80.00,148.80,1180.00
short_walk,10,16,80.00,119.80,880.00
short_walk,10,17,80.00,172.40,2940.00
short_walk,10,18,80.00,238.50,3060.00
short_walk,10,19,40.00,148.00,1380.00
triangle_walk,1,0,1460.00,2117.40,2200.00
triangle_walk,1,1,900.00,1984.40,2200.00
triangle_walk,1,2,900.00,1832.10,3540.00
triangle_walk,1,3,680.00,1679.20,2200.00
triangle_walk,1,4,680.00,1489.20,3540.00
triangle_walk,1,5,680.00,1388.90,10080.00
triangle_walk,1,6,480.00,1113.90,3840.00
triangle_walk,1,7,480.00,1094.60,10920.00
triangle_walk,1,8,480.00,966.30,3540.00
triangle_walk,1,9,480.00,1103.80,10740.00
triangle_walk,1,10,480.00,1025.90,8760.00
triangle_walk,1,11,480.00,983.60,5200.00
triangle_walk,1,12,480.00,896.80,3540.00
triangle_walk,1,13,460.00,981.30,2580.00
triangle_walk,1,14,280.00,1083.10,7560.00
triangle_walk,1,15,280.00,930.20,4500.00
triangle_walk,1,16,240.00,1018.50,6720.00
triangle_walk,1,17,240.00,961.20,5580.00
triangle_walk,1,18,240.00,996.30,7500.00
triangle_walk,1,19,240.00,794.60,5160.00
triangle_walk,2,0,1220.00,2164.00,6160.00
triangle_walk,2,1,1220.00,2018.00,6880.00
