walk,seed,generation,best_fitness,mean_fitness,worst_fitness
long_walk,5,10,1840.00,2152.10,3080.00
long_walk,5,11,1460.00,2089.80,4340.00
long_walk,5,12,1460.00,2015.80,5100.00
long_walk,5,13,1460.00,1934.80,3420.00
long_walk,5,14,1460.00,1910.70,4220.00
long_walk,5,15,1460.00,1866.50,3440.00
long_walk,5,16,880.00,1722.90,5800.00
long_walk,5,17,880.00,1689.80,7180.00
long_walk,5,18,880.00,1551.70,4420.00
long_walk,5,19,520.00,1499.50,3160.00
long_walk,6,0,2200.00,2506.80,3300.00
long_walk,6,1,2200.00,2346.20,2640.00
long_walk,6,2,2200.00,2279.70,3180.00
long_walk,6,3,2040.00,2234.60,3160.00
long_walk,6,4,2040.00,2214.80,4040.00
long_walk,6,5,2040.00,2245.60,6100.00
long_walk,6,6,1760.00,2244.70,3420.00
long_walk,6,7,1760.00,2170.20,2640.00
long_walk,6,8,1760.00,2150.20,3500.00
long_walk,6,9,1760.00,2198.30,6520.00
long_walk,6,10,1540.00,2075.20,3160.00
long_walk,6,11,1460.00,2010.50,2780.00
long_walk,6,12,1460.00,1896.30,2840.00
long_walk,6,13,1340.00,1827.00,3480.00
long_walk,6,14,1400.00,1783.40,4680.00
long_walk,6,15,1140.00,1653.30,5100.00
long_walk,6,16,1100.00,1745.50,6520.00
long_walk,6,17,1140.00,1696.50,6560.00
long_walk,6,18,960.00,1561.70,7820.00
long_walk,6,19,840.00,1577.10,4220.00
long_walk,7,0,2200.00,2525.60,3720.00
long_walk,7,1,2200.00,2423.10,4040.00
long_walk,7,2,2200.00,2265.40,2640.00
long_walk,7,3,2020.00,2259.80,3420.00
long_walk,7,4,1880.00,2226.60,4040.00
long_walk,7,5,1880.00,2232.20,3420.00
long_walk,7,6,1760.00,2208.80,2920.00
long_walk,7,7,1680.00,2172.90,2640.00
long_walk,7,8,1680.00,2132.20,3420.00
long_walk,7,9,1680.00,2009.20,2640.00
long_walk,7,10,1540.00,2001.50,4800.00
long_walk,7,11,1540.00,1966.70,6180.00
long_walk,7,12,1520.00,1878.20,4920.00
long_walk,7,13,1360.00,1801.10,3180.00
long_walk,7,14,980.00,1817.20,8220.00
long_walk,7,15,680.00,1698.50,3260.00
long_walk,7,16,680.00,1675.00,5520.00
long_walk,7,17,680.00,1548.50,4000.00
long_walk,7,18,680.00,1497.10,5140.00
long_walk,7,19,680.00,1422.00,4440.00
long_walk,8,0,2200.00,2515.00,2640.00
long_walk,8,1,1900.00,2383.40,2940.00
long_walk,8,2,1900.00,2264.50,2640.00
long_walk,8,3,1900.00,2266.60,3240.00
long_walk,8,4,1900.00,2227.80,3740.00
long_walk,8,5,1900.00,2211.30,3160.00
long_walk,8,6,1900.00,2169.20,3260.00
long_walk,8,7,1760.00,2189.90,4900.00
long_walk,8,8,1900.00,2024.80,3580.00
long_walk,8,9,1260.00,2039.70,3500.00
long_walk,8,10,1200.00,1936.60,3500.00
long_walk,8,11,1200.00,1900.30,6060.00
long_walk,8,12,1200.00,1847.90,6180.00
long_walk,8,13,1200.00,1843.50,6240.00
long_walk,8,14,1020.00,1589.80,4500.00
long_walk,8,15,1020.00,1610.70,6900.00
long_walk,8,16,1020.00,1568.90,6500.00
long_walk,8,17,620.00,1595.50,6750.00
long_walk,8,18,620.00,1607.80,6900.00
long_walk,8,19,620.00,1440.00,5320.00
long_walk,9,0,2200.00,2508.60,3420.00
long_walk,9,1,2200.00,2390.70,3900.00
long_walk,9,2,2200.00,2265.50,2640.00
long_walk,9,3,1940.00,2254.40,2700.00
long_walk,9,4,1940.00,2227.00,2640.00
long_walk,9,5,1760.00,2228.20,3020.00
long_walk,9,6,1480.00,2168.50,3440.00
long_walk,9,7,1460.00,2101.60,4140.00
long_walk,9,8,1460.00,2038.60,5280.00
long_walk,9,9,1460.00,1966.20,3880.00
long_walk,9,10,1140.00,1832.90,4060.00
long_walk,9,11,1140.00,1786.40,6060.00
long_walk,9,12,1140.00,1880.50,9060.00
long_walk,9,13,880.00,1702.30,7620.00
long_walk,9,14,640.00,1768.00,8520.00
long_walk,9,15,640.00,1641.00,7760.00
long_walk,9,16,640.00,1454.80,5740.00
long_walk,9,17,640.00,1392.30,5500.00
long_walk,9,18,520.00,1510.20,10340.00
long_walk,9,19,520.00,1431.10,5420.00
long_walk,10,0,2200.00,2523.00,3940.00
long_walk,10,1,2120.00,2379.80,3720.00
long_walk,10,2,2120.00,2279.70,2700.00
